"sample_id","sp1","sp2","sp3","sp4","sp5","sp6","sp7","sp8","sp9","sp10","sp11","sp12","sp13","sp14","sp15","sp16","sp17","sp18","sp19","sp20","sp21","sp22","sp23","sp24","sp25","sp26","sp27","sp28","sp29","sp30","sp31","sp32","sp33","sp34","sp35","sp36","sp37","sp38","protein","moisture","slope1","bias1","slope2","bias2","product","date","time","int_time","temp","gps","utc_time","y","n","x","w","id"
"SEC 1 EAST",3.07365,2.993975,2.922412,2.855427,2.789635,2.728078,2.672707,2.619295,2.572205,2.537543,2.516933,2.512577,2.518813,2.51272,2.481058,2.44166,2.421512,2.444526,2.518123,2.614655,2.67905,2.693595,2.677399,2.644475,2.600586,2.552392,2.506491,2.462204,2.416413,2.374106,2.339917,2.311684,2.292991,2.28513,2.295753,2.352571,2.480329,2.65487,11.254,8.7731,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:21:15",10000,35.1,"GPGGA",22030,46.0398438333333,"N",-109.173343116667,"W",19149
"SEC 1 EAST",3.109993,3.027326,2.95253,2.882193,2.814941,2.753188,2.695008,2.640342,2.593277,2.556981,2.53663,2.533452,2.540231,2.535028,2.503979,2.462777,2.443025,2.468099,2.544617,2.646655,2.715024,2.729715,2.713568,2.679478,2.634036,2.584291,2.535967,2.488922,2.443077,2.399513,2.362974,2.334802,2.315215,2.306457,2.318711,2.37728,2.508463,2.690159,11.561,8.4188,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:21:34",10000,35,"GPGGA",22050,46.0400256666667,"N",-109.173343416667,"W",19150
"SEC 1 EAST",3.10338,3.022068,2.948414,2.877942,2.811574,2.748749,2.690271,2.636026,2.587941,2.550319,2.528779,2.52329,2.527642,2.52089,2.488699,2.447315,2.42741,2.449427,2.521354,2.618502,2.681987,2.695405,2.679733,2.645927,2.601258,2.55314,2.505712,2.460324,2.415679,2.373058,2.337475,2.30937,2.289788,2.28159,2.293472,2.350847,2.479112,2.654704,10.228,8.3326,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:21:55",10000,35.6,"GPGGA",22109,46.0401990333333,"N",-109.173342,"W",19151
"SEC 1 EAST",3.035268,2.954753,2.883884,2.816688,2.750677,2.68814,2.631335,2.580067,2.535484,2.500754,2.481332,2.479635,2.486961,2.483126,2.454049,2.414014,2.39488,2.419478,2.49421,2.594733,2.662872,2.67763,2.661943,2.628737,2.583211,2.534425,2.486912,2.441154,2.396902,2.354801,2.318521,2.291001,2.271654,2.262648,2.274157,2.330635,2.458838,2.636331,11.221,8.3823,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:22:17",10000,35.2,"GPGGA",22130,46.0403900666667,"N",-109.173341733333,"W",19152
"SEC 1 EAST",3.049197,2.970752,2.900292,2.832645,2.767453,2.710988,2.656882,2.604724,2.559671,2.524823,2.505155,2.503435,2.510543,2.506123,2.477778,2.438138,2.419144,2.444624,2.52013,2.620113,2.687353,2.702012,2.685784,2.652295,2.607095,2.558468,2.511673,2.466087,2.421054,2.379639,2.343668,2.315712,2.296753,2.287954,2.299288,2.356891,2.484406,2.662581,11.304,8.3942,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:22:39",10000,35.1,"GPGGA",22151,46.0405796,"N",-109.173341183333,"W",19153
"SEC 1 EAST",3.121291,3.037286,2.962511,2.890918,2.823864,2.762797,2.703011,2.64652,2.598416,2.561097,2.539969,2.537493,2.543691,2.538026,2.506838,2.465075,2.44509,2.470885,2.548004,2.651011,2.719594,2.734252,2.717594,2.682857,2.635652,2.585567,2.537146,2.489803,2.443151,2.399455,2.362113,2.334325,2.313581,2.304853,2.316857,2.377061,2.509247,2.694505,11.065,8.2468,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:23:02",10000,35.3,"GPGGA",22213,46.0407771666667,"N",-109.173340833333,"W",19154
"SEC 1 EAST",3.208008,3.121928,3.045324,2.975451,2.907187,2.841561,2.781386,2.725273,2.678786,2.644045,2.626081,2.628956,2.642778,2.642829,2.614238,2.572408,2.553156,2.586287,2.678124,2.798078,2.879934,2.897838,2.876812,2.836386,2.783102,2.726809,2.673893,2.622751,2.572837,2.526622,2.486452,2.454346,2.433227,2.422283,2.433857,2.497041,2.638445,2.840706,8.4909,8.2791,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:23:39",10000,35.3,"GPGGA",22237,46.04098145,"N",-109.173339883333,"W",19155
"SEC 1 EAST",3.194813,3.111285,3.034881,2.964077,2.89871,2.837264,2.779402,2.72444,2.677239,2.644211,2.62943,2.633098,2.649332,2.651764,2.62383,2.58225,2.565562,2.601125,2.697291,2.818408,2.898772,2.917408,2.89834,2.856409,2.804518,2.747827,2.693971,2.643887,2.593079,2.545206,2.505513,2.473316,2.451981,2.443637,2.455937,2.520505,2.667882,2.871599,6.4096,9.5154,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:24:14",10000,35.3,"GPGGA",22313,46.04128955,"N",-109.17333925,"W",19156
"SEC 1 EAST",3.083782,3.005695,2.937211,2.87435,2.81236,2.750898,2.69689,2.647574,2.605143,2.575712,2.563343,2.569633,2.587652,2.591602,2.566299,2.528616,2.512086,2.546669,2.639642,2.757439,2.836742,2.856162,2.836988,2.798078,2.748205,2.693616,2.642371,2.594182,2.545528,2.500711,2.463112,2.431938,2.411591,2.402442,2.412959,2.473922,2.613176,2.805474,7.2771,8.8264,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:24:50",10000,35.3,"GPGGA",22348,46.0416062833333,"N",-109.173337816667,"W",19157
"SEC 1 EAST",3.139007,3.057859,2.98629,2.918947,2.854645,2.794777,2.738087,2.685285,2.6413,2.609232,2.595537,2.601577,2.618357,2.622272,2.596099,2.555748,2.539279,2.574686,2.668097,2.789865,2.871404,2.890253,2.871113,2.830039,2.777658,2.722479,2.669277,2.619278,2.570392,2.523835,2.484881,2.453625,2.431928,2.421914,2.433851,2.495951,2.637562,2.837658,5.9044,8.7219,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:25:23",10000,35.5,"GPGGA",22424,46.0419323,"N",-109.173337633333,"W",19158
"SEC 1 EAST",3.179527,3.096801,3.022673,2.952146,2.886487,2.826624,2.76992,2.71659,2.671455,2.63666,2.621394,2.624667,2.639108,2.641545,2.613772,2.573259,2.557183,2.590441,2.682137,2.802273,2.881259,2.898705,2.879382,2.837632,2.785531,2.730513,2.677281,2.628043,2.578205,2.53192,2.492829,2.461368,2.439259,2.429756,2.4421,2.504079,2.645772,2.846607,5.579,8.5107,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:26:01",10000,35.4,"GPGGA",22457,46.0422321166667,"N",-109.173336433333,"W",19159
"SEC 1 EAST",3.158611,3.071845,2.995198,2.922724,2.853273,2.788126,2.727938,2.672017,2.624391,2.586346,2.566396,2.566752,2.575252,2.572459,2.542536,2.50028,2.48071,2.509121,2.59256,2.704063,2.778473,2.794228,2.77548,2.73667,2.686141,2.633192,2.581682,2.531956,2.484163,2.439066,2.400428,2.369937,2.348565,2.339251,2.350832,2.410129,2.545851,2.738728,8.2037,7.4931,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:26:40",10000,35.5,"GPGGA",22535,46.04257755,"N",-109.173335666667,"W",19160
"SEC 1 EAST",3.104981,3.023968,2.951586,2.883137,2.818885,2.756594,2.698762,2.645636,2.60118,2.565869,2.548003,2.547161,2.55646,2.554853,2.52554,2.485284,2.46672,2.494897,2.575077,2.682173,2.754322,2.769285,2.751527,2.71462,2.665914,2.614749,2.56547,2.518185,2.472198,2.428566,2.391273,2.362318,2.341603,2.331878,2.343278,2.400924,2.532181,2.714622,8.7869,8.6263,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:27:10",10000,35.6,"GPGGA",22614,46.0429469,"N",-109.1733347,"W",19161
"SEC 1 EAST",3.075789,2.996162,2.926468,2.862904,2.798757,2.738499,2.685158,2.63389,2.590768,2.560454,2.545118,2.548544,2.563516,2.564278,2.537485,2.499303,2.481518,2.512486,2.599236,2.711369,2.787811,2.806669,2.788268,2.751429,2.702443,2.648801,2.598615,2.55117,2.50316,2.459391,2.422269,2.391702,2.371712,2.362249,2.372579,2.431823,2.566267,2.756835,8.8487,8.8768,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:27:33",10000,35.7,"GPGGA",22643,46.0432273333333,"N",-109.1733338,"W",19162
"SEC 1 EAST",3.000436,2.926804,2.86129,2.802526,2.744956,2.690222,2.639443,2.590443,2.550347,2.523423,2.509686,2.516198,2.533679,2.536721,2.512029,2.475085,2.460062,2.492455,2.579804,2.69124,2.766269,2.785492,2.767971,2.732221,2.685874,2.634527,2.585811,2.539049,2.492251,2.449721,2.413604,2.383481,2.364599,2.355384,2.365674,2.425135,2.558266,2.743796,8.4662,9.1252,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:27:54",10000,35.8,"GPGGA",22706,46.0434481,"N",-109.173333,"W",19163
"SEC 1 EAST",2.99728,2.924602,2.857954,2.797536,2.740435,2.683543,2.630666,2.58358,2.542105,2.512516,2.499197,2.503165,2.518247,2.521169,2.495255,2.457394,2.440793,2.470778,2.555799,2.665673,2.73803,2.7553,2.738839,2.702666,2.655997,2.606057,2.557347,2.5116,2.466474,2.423879,2.387921,2.358982,2.338592,2.329782,2.340556,2.397058,2.527119,2.709316,7.3015,8.9087,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:28:16",10000,35.8,"GPGGA",22727,46.0436494333333,"N",-109.173332083333,"W",19164
"SEC 1 EAST",3.101708,3.019331,2.945123,2.87782,2.812118,2.74818,2.690727,2.639184,2.593867,2.560598,2.544397,2.546211,2.560045,2.561323,2.532669,2.492649,2.474845,2.504681,2.591274,2.705823,2.78364,2.802688,2.785559,2.746246,2.696456,2.642519,2.590834,2.542166,2.493974,2.44859,2.411136,2.380491,2.358853,2.349719,2.360205,2.419837,2.556765,2.749956,6.3845,8.8776,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:29:11",10000,35.6,"GPGGA",22750,46.0438728666667,"N",-109.173331983333,"W",19165
"SEC 1 EAST",3.014203,2.937269,2.871404,2.809963,2.750444,2.692701,2.639317,2.59156,2.55225,2.523725,2.512808,2.520996,2.538136,2.543325,2.519604,2.481436,2.465905,2.501001,2.590124,2.705952,2.786067,2.805538,2.788713,2.75177,2.702349,2.649942,2.599747,2.550724,2.503391,2.459532,2.421818,2.392368,2.372304,2.363223,2.373463,2.433243,2.568819,2.76212,8.4523,8.8645,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:29:29",10000,35.8,"GPGGA",22844,46.0435747833333,"N",-109.173179233333,"W",19166
"SEC 1 EAST",3.060852,2.98306,2.916718,2.851665,2.78779,2.730298,2.677808,2.629368,2.58735,2.555853,2.541897,2.546443,2.560487,2.562446,2.536304,2.49691,2.480392,2.511092,2.596221,2.708211,2.784608,2.803411,2.786167,2.749827,2.701302,2.649562,2.599053,2.550937,2.503776,2.459552,2.423011,2.393011,2.372561,2.362311,2.373549,2.43164,2.564651,2.751614,7.8033,8.4351,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:29:49",10000,35.8,"GPGGA",22902,46.0433950666667,"N",-109.173179716667,"W",19167
"SEC 1 EAST",3.091837,3.011096,2.938939,2.87272,2.80719,2.745587,2.68918,2.636069,2.591869,2.558613,2.54168,2.544295,2.555664,2.554914,2.527239,2.486975,2.467945,2.498201,2.581932,2.692678,2.768162,2.784454,2.766212,2.729618,2.6803,2.627724,2.57833,2.529698,2.482355,2.438686,2.400784,2.370755,2.350969,2.340662,2.351456,2.410834,2.543488,2.731533,10.293,8.1535,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:30:15",10000,35.8,"GPGGA",22922,46.0432027833333,"N",-109.17317995,"W",19168
"SEC 1 EAST",3.086339,3.00505,2.933021,2.866313,2.802132,2.736992,2.67779,2.625316,2.579443,2.544167,2.525881,2.524615,2.533253,2.531588,2.50187,2.461595,2.442355,2.467955,2.546943,2.652627,2.722786,2.738369,2.721051,2.684339,2.637419,2.586753,2.536926,2.490127,2.445315,2.401246,2.364364,2.33556,2.315122,2.306514,2.315155,2.371346,2.500679,2.683186,7.9249,8.1774,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:30:48",10000,35.9,"GPGGA",22947,46.04296115,"N",-109.173180916667,"W",19169
"SEC 1 EAST",3.204515,3.116373,3.038615,2.965865,2.895024,2.825649,2.763132,2.706904,2.658187,2.62191,2.603467,2.603222,2.614467,2.613833,2.582684,2.539532,2.51958,2.548691,2.635956,2.752408,2.830401,2.848708,2.830256,2.78987,2.738391,2.683213,2.629578,2.57878,2.528781,2.481737,2.442492,2.411127,2.388707,2.378289,2.38939,2.450691,2.590748,2.787745,6.804,8.5243,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:31:19",10000,35.8,"GPGGA",23020,46.0426410833333,"N",-109.173182016667,"W",19170
"SEC 1 EAST",3.066197,2.987859,2.918573,2.854013,2.790048,2.730213,2.676257,2.626004,2.583216,2.551536,2.536874,2.541191,2.554898,2.55653,2.531159,2.491596,2.47375,2.505342,2.591711,2.705942,2.782568,2.800838,2.782598,2.746375,2.695856,2.642866,2.592726,2.543821,2.496037,2.452561,2.414145,2.383465,2.363491,2.353415,2.364149,2.423367,2.557153,2.74625,9.53,8.394,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:31:48",10000,35.8,"GPGGA",23052,46.0423307,"N",-109.173182566667,"W",19171
"SEC 1 EAST",3.060446,2.982528,2.912822,2.847614,2.786613,2.729178,2.67643,2.625002,2.582113,2.550926,2.537127,2.541586,2.55631,2.558747,2.532357,2.493982,2.476842,2.508798,2.596028,2.710032,2.786488,2.804487,2.786995,2.750184,2.700409,2.648386,2.597682,2.549062,2.502183,2.457786,2.420048,2.391068,2.36959,2.360049,2.37084,2.429965,2.565512,2.755786,8.6385,8.6692,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:32:16",10000,36,"GPGGA",23121,46.0420508,"N",-109.17318325,"W",19172
"SEC 1 EAST",3.040676,2.960902,2.890746,2.826167,2.763636,2.706421,2.653834,2.601222,2.557607,2.526636,2.510885,2.514277,2.528484,2.529215,2.502483,2.463666,2.44694,2.477383,2.56288,2.673616,2.748779,2.766775,2.748881,2.712024,2.663394,2.611085,2.562776,2.514265,2.466547,2.424299,2.386115,2.355786,2.335668,2.32611,2.337221,2.397004,2.531216,2.717491,8.8958,8.6727,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:32:47",10000,36.1,"GPGGA",23148,46.04179055,"N",-109.1731845,"W",19173
"SEC 1 EAST",3.167516,3.084563,3.0121,2.945409,2.879759,2.818227,2.762121,2.709219,2.664907,2.633126,2.618388,2.623657,2.640236,2.64268,2.615981,2.575513,2.557397,2.591537,2.683546,2.802856,2.884535,2.904381,2.88533,2.845926,2.793936,2.737628,2.684968,2.633916,2.583806,2.53777,2.497633,2.465784,2.44496,2.434286,2.444979,2.506178,2.647054,2.844032,8.2931,8.7491,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:33:20",10000,36,"GPGGA",23219,46.0414919,"N",-109.173184616667,"W",19174
"SEC 1 EAST",3.209385,3.122725,3.048627,2.978499,2.908336,2.841973,2.782225,2.728678,2.682929,2.648491,2.633119,2.637644,2.653471,2.656866,2.629683,2.587121,2.568134,2.601843,2.694936,2.819138,2.905414,2.924689,2.904909,2.863256,2.808897,2.751441,2.696188,2.643489,2.592541,2.545065,2.504354,2.471866,2.448939,2.437816,2.449238,2.510272,2.651865,2.85601,7.1083,8.3255,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:34:04",10000,36,"GPGGA",23252,46.0411736333333,"N",-109.173186383333,"W",19175
"SEC 1 EAST",3.082984,3.003273,2.931532,2.866401,2.806785,2.747514,2.691109,2.637447,2.593328,2.56128,2.545887,2.549734,2.564006,2.56454,2.538432,2.497709,2.480589,2.513241,2.601187,2.714412,2.790737,2.807587,2.790057,2.752146,2.702771,2.649899,2.599916,2.551202,2.503389,2.459079,2.420955,2.390733,2.370396,2.360316,2.371513,2.433762,2.569036,2.759575,8.9535,8.8596,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:34:35",10000,35.5,"GPGGA",23336,46.0407431333333,"N",-109.173187266667,"W",19176
"SEC 1 EAST",3.08831,3.0062,2.93407,2.867402,2.804491,2.745406,2.688209,2.634492,2.590073,2.557178,2.541973,2.546082,2.56013,2.56154,2.535114,2.494942,2.477693,2.511215,2.600732,2.716579,2.794192,2.811943,2.792015,2.753211,2.702611,2.648831,2.59808,2.548903,2.500599,2.455429,2.416991,2.386223,2.365687,2.355519,2.367468,2.428437,2.566399,2.76127,7.7721,8.4606,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:35:21",10000,34.8,"GPGGA",23407,46.0404137666667,"N",-109.173188466667,"W",19177
"SEC 1 EAST",3.103449,3.026398,2.95531,2.888935,2.827327,2.771153,2.718124,2.667375,2.62116,2.589578,2.573339,2.57578,2.589301,2.590388,2.563169,2.524267,2.507568,2.538279,2.624111,2.735561,2.809251,2.826108,2.806954,2.769121,2.720899,2.66866,2.618937,2.571803,2.524738,2.480567,2.443452,2.413425,2.392833,2.383722,2.394465,2.453582,2.587226,2.773759,7.5682,8.9465,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:36:03",10000,34.6,"GPGGA",23452,46.0399334,"N",-109.173189433333,"W",19178
"SEC 1 EAST",3.135994,3.05336,2.981193,2.91368,2.846537,2.782625,2.724152,2.67189,2.627058,2.593155,2.576535,2.580268,2.592971,2.593956,2.566338,2.524521,2.505297,2.53617,2.623012,2.738863,2.817916,2.836804,2.818631,2.779846,2.728747,2.6747,2.623064,2.57305,2.524587,2.479661,2.440201,2.408915,2.387865,2.37743,2.388267,2.447684,2.584587,2.778371,7.5854,8.0984,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:36:40",10000,34.7,"GPGGA",23535,46.03947315,"N",-109.1731908,"W",19179
"SEC 1 EAST",3.093469,3.013068,2.940629,2.874472,2.811953,2.752253,2.696397,2.644419,2.599469,2.567672,2.55314,2.556262,2.570357,2.572067,2.543811,2.50357,2.485706,2.516834,2.604297,2.718365,2.795252,2.814563,2.797639,2.760505,2.711793,2.658816,2.608395,2.559082,2.510898,2.465627,2.427871,2.398054,2.377232,2.367512,2.378553,2.439493,2.577643,2.771363,8.3774,8.9259,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:37:03",10000,35.1,"GPGGA",23612,46.0390755666667,"N",-109.17319195,"W",19180
"SEC 1 EAST",3.027384,2.951215,2.882271,2.820624,2.761075,2.703088,2.649609,2.599932,2.55748,2.527181,2.512684,2.516248,2.530771,2.531865,2.505372,2.466993,2.449667,2.480147,2.564652,2.674246,2.748758,2.767659,2.751163,2.715694,2.669109,2.617398,2.56814,2.52137,2.474457,2.43151,2.395593,2.366072,2.34586,2.336769,2.347298,2.405202,2.537782,2.722704,8.6385,8.96,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:37:21",10000,35.2,"GPGGA",23634,46.0388447166667,"N",-109.173192533333,"W",19181
"SEC 1 EAST",3.119648,3.039545,2.968649,2.903599,2.838233,2.777618,2.724328,2.674178,2.630809,2.600256,2.586161,2.591592,2.609159,2.612139,2.586274,2.546225,2.528306,2.561133,2.651961,2.769434,2.85117,2.872586,2.854879,2.817857,2.767477,2.712626,2.660586,2.61052,2.560563,2.514744,2.476192,2.444545,2.423662,2.413613,2.424888,2.485332,2.624464,2.818837,8.7801,9.0811,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:37:41",10000,35.2,"GPGGA",23652,46.03867045,"N",-109.173192716667,"W",19182
"SEC 1 EAST",3.11913,3.03829,2.967667,2.900672,2.83531,2.773322,2.717318,2.666076,2.621574,2.588762,2.574311,2.578223,2.593044,2.595442,2.568068,2.527157,2.508999,2.539801,2.627658,2.744001,2.823236,2.842762,2.825646,2.78693,2.737038,2.683314,2.631362,2.583066,2.533953,2.488812,2.450077,2.419258,2.397907,2.387671,2.398667,2.457806,2.594127,2.786393,6.7945,8.4167,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:38:07",10000,35.4,"GPGGA",23713,46.03847085,"N",-109.173193866667,"W",19183
"SEC 1 EAST",3.160626,3.074786,2.999363,2.927892,2.859209,2.796129,2.737295,2.681039,2.63358,2.597689,2.578281,2.579085,2.588025,2.585279,2.555523,2.513252,2.493496,2.521033,2.604065,2.714136,2.788775,2.805403,2.787451,2.750562,2.701025,2.647599,2.597298,2.548199,2.499744,2.45608,2.416655,2.386342,2.366052,2.355629,2.366102,2.425881,2.561235,2.749956,10.175,7.7528,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:38:41",10000,35.4,"GPGGA",23738,46.03823315,"N",-109.173194583333,"W",19184
"SEC 1 EAST",3.165914,3.083783,3.011014,2.942548,2.878242,2.817813,2.759861,2.705357,2.659501,2.625577,2.609842,2.612738,2.626451,2.627225,2.598403,2.55707,2.538469,2.569364,2.65768,2.774245,2.852465,2.870434,2.852074,2.813377,2.763118,2.709514,2.658141,2.607959,2.559684,2.513786,2.474848,2.443896,2.422361,2.412482,2.424188,2.485178,2.624603,2.81908,8.0138,8.1028,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:39:17",10000,35.5,"GPGGA",23812,46.0379085666667,"N",-109.173194966667,"W",19185
"SEC 1 EAST",3.312202,3.218801,3.133816,3.054533,2.977469,2.904655,2.838048,2.774857,2.719563,2.676687,2.650473,2.64087,2.643435,2.632391,2.595847,2.550369,2.525551,2.547282,2.622375,2.722801,2.791173,2.806481,2.788838,2.753436,2.705688,2.652339,2.601207,2.551731,2.502054,2.456394,2.417996,2.386839,2.366296,2.357728,2.369025,2.430744,2.567527,2.756625,11.817,8.3821,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:39:59",10000,35.9,"GPGGA",23848,46.0375663,"N",-109.173196383333,"W",19186
"SEC 1 EAST",3.241729,3.150693,3.069577,2.99293,2.917249,2.842741,2.775912,2.715563,2.661271,2.617436,2.589106,2.577626,2.575966,2.563028,2.526258,2.48167,2.457349,2.474544,2.540837,2.632375,2.693902,2.707125,2.691467,2.658586,2.613532,2.563898,2.514794,2.467196,2.42002,2.376488,2.339713,2.310555,2.290808,2.282862,2.293821,2.350582,2.479397,2.656035,12.558,8.0546,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:40:35",10000,36,"GPGGA",23930,46.03716495,"N",-109.173197716667,"W",19187
"SEC 1 EAST",3.272003,3.181214,3.098648,3.021882,2.945065,2.87323,2.80866,2.747546,2.693579,2.651927,2.624987,2.616315,2.618625,2.607852,2.57219,2.527483,2.502796,2.52346,2.596322,2.694816,2.762524,2.778234,2.761815,2.727909,2.681518,2.629189,2.578589,2.529789,2.480731,2.43588,2.397671,2.36703,2.347056,2.338293,2.349031,2.408383,2.542478,2.724845,12.874,8.3774,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:41:00",10000,35.8,"GPGGA",24006,46.0368168,"N",-109.1731984,"W",19188
"SEC 1 EAST",3.077268,2.995251,2.922803,2.854896,2.785974,2.718009,2.657094,2.60297,2.55606,2.517357,2.493388,2.485166,2.486313,2.476898,2.44428,2.402751,2.380196,2.397399,2.461634,2.54979,2.609486,2.623367,2.610078,2.578967,2.536823,2.490366,2.444231,2.39957,2.355381,2.314694,2.280009,2.252584,2.233543,2.225357,2.235153,2.28831,2.409671,2.574555,11.637,8.3142,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:41:18",10000,35.5,"GPGGA",24031,46.0365624833333,"N",-109.173199066667,"W",19189
"SEC 1 EAST",3.163223,3.077196,3.000336,2.927823,2.857852,2.791062,2.728908,2.67198,2.62219,2.582407,2.558171,2.550766,2.552826,2.54367,2.51189,2.467889,2.44463,2.464159,2.533092,2.627461,2.69205,2.706815,2.69161,2.659047,2.613734,2.564295,2.516089,2.469168,2.422791,2.379695,2.342983,2.31417,2.294788,2.285533,2.29601,2.352541,2.479867,2.655868,12.017,8.2927,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:41:39",10000,35.8,"GPGGA",24049,46.0363767833333,"N",-109.173199316667,"W",19190
"SEC 1 EAST",3.062361,2.97974,2.908476,2.840392,2.772787,2.706958,2.64811,2.59489,2.548549,2.512537,2.489786,2.484177,2.488226,2.479933,2.448548,2.408423,2.385615,2.405848,2.473568,2.565488,2.628858,2.643599,2.628776,2.597967,2.554679,2.5062,2.459944,2.414622,2.369553,2.328611,2.293059,2.264937,2.246515,2.237872,2.248131,2.304061,2.42627,2.595779,13.423,8.3457,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:41:57",10000,35.5,"GPGGA",24109,46.0361747166667,"N",-109.173200516667,"W",19191
"SEC 1 EAST",3.13544,3.051953,2.976756,2.906811,2.838952,2.775709,2.715275,2.658993,2.609878,2.572294,2.550869,2.546863,2.552321,2.54604,2.513999,2.472065,2.451097,2.474849,2.549876,2.650682,2.71887,2.733166,2.716972,2.682229,2.635847,2.58567,2.537345,2.489157,2.442411,2.398759,2.361862,2.333642,2.312719,2.303653,2.314866,2.372263,2.50304,2.684963,11.427,8.1659,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:42:21",10000,35,"GPGGA",24128,46.0359755333333,"N",-109.173200966667,"W",19192
"SEC 1 EAST",3.154885,3.072326,2.996202,2.924034,2.856859,2.795069,2.736268,2.679692,2.629965,2.591662,2.569219,2.563938,2.568921,2.562826,2.52972,2.487532,2.466957,2.489893,2.564046,2.662636,2.728476,2.743009,2.726742,2.692068,2.646065,2.596521,2.547844,2.500865,2.454072,2.41047,2.373803,2.345209,2.325442,2.316728,2.327793,2.385609,2.515482,2.695964,10.077,8.7136,1.08,-2.3,1,0.3,"Wheat16H","3/08/2017","20:42:52",10000,34.8,"GPGGA",24151,46.0357328666667,"N",-109.173201266667,"W",19193
